,0
463,2101365.842322527
464,2280547.8261675867
465,2348953.34394786
466,2462561.5367718707
467,2325545.68601241
468,2400166.760175945
469,2442205.883342193
470,2231657.526116595
471,2161877.814955454
472,2143452.8928813604
473,2154763.163143814
474,2323724.5940885725
475,2372141.1063526906
476,2428710.54905712
477,2371410.3886451386
478,2394223.0826384984
479,2283857.2987737246
480,2335825.571683067
481,2440370.217622086
482,2500422.1524764886
483,2525219.688216674
484,2616030.77093679
485,2731664.394282661
486,2528004.904245793
487,2483771.2607510807
488,2518213.4995245417
489,2523184.650676534
490,2641724.580621064
491,2629052.0795872817
492,2530198.8235958423
493,2551304.7745383903
494,2582919.660998391
495,2612983.0744462744
496,2608757.6033281377
497,2600819.531069981
498,2600354.339939553
499,2596031.9686501194
500,2721576.9178448645
501,2768340.9065178316
502,2754916.5850947737
503,2813738.319935907
504,2793263.2983850376
505,2670198.201541858
506,2603822.2472337326
507,2572472.3003438395
508,2525007.501917954
509,2552104.6263584653
510,2630990.0858590393
511,2654087.0430360017
512,2522829.1710373354
513,2488715.01078565
514,2544758.4649756458
515,2522141.3649462205
516,2365254.415019439
517,2358729.2540385984
518,2300775.4204144995
519,2283803.4256337825
520,2367992.443896693
521,2293429.2270760504
522,2399566.0166189307
523,2415294.6690928536
524,2488757.4118367378
525,2463832.917765707
526,2535737.046807074
527,2549310.527059935
528,2587586.056673809
529,2713710.9602937056
530,2690788.520309191
531,2680633.947738006
532,2655557.346397573
533,2754346.8458828703
534,2760046.7291180706
535,2757245.830279033
536,3010261.9083838034
537,3060472.50183291
538,3129015.286827994
539,2910694.1474221908
540,3100611.4406033545
541,3188424.7781979013
542,3292990.177187766
543,3289740.592452605
544,3239093.6756929425
545,3426910.067074386
546,3501400.539926613
547,3495176.3215312134
548,3507032.920073874
549,3350290.730742197
550,3445008.066311659
551,3440252.443798797
552,3209375.234030193
553,3150371.3540016655
554,3180028.4232258536
555,3298950.106415087
556,3461057.148697694
557,3497630.43056209
558,3650876.422559035
559,3603038.0822703736
560,3636234.8377972627
561,3602738.376509675
562,3605186.2871798407
563,3667579.7704719775
564,3712674.1325230896
565,3726720.1224917267
566,3851294.012852223
567,3970665.68268357
568,4014802.3153372416
569,4032388.1887263334
570,4220311.834597098
571,4099117.7704160074
572,4073197.8011932415
573,4154107.965695601
574,4413267.547203993
575,4551281.0555552
576,4637386.436886479
577,4757147.739388549
578,4971605.566955992
579,5244296.311978419
580,5292069.342678269
581,4951599.245620503
582,5523854.49586278
583,5568493.64874533
584,5489626.396193625
585,4665071.755126451
586,4241627.343229853
587,3829039.0944426553
588,3099206.61209491
589,3200032.03072815
590,3568578.5978820003
591,3654803.9034264022
592,3146869.832642227
593,2924346.851130239
594,3036452.0466759796
595,2822569.2268088604
596,2858200.319277499
597,3014665.326902968
598,3017013.39623393
599,2999343.7470495515
600,2999923.1243702862
601,3204598.733405147
602,3365237.607561545
603,3312676.967994607
604,3387292.3539864924
605,3475767.1964763347
606,3200647.1179815596
607,3134090.9394269288
608,3127531.571764391
609,3171291.7782857358
610,3229268.449992133
611,3204314.2801759243
612,3299345.4488382074
613,3089068.700351744
614,2900592.9004563084
615,3013036.6076307273
616,3030808.8056876855
617,2992765.5783054093
618,3038432.221355847
619,3057950.493314069
620,3125758.864784312
621,3118943.917887965
622,2967431.7814784935
623,2829700.452305578
624,2741363.935333719
625,2796789.7668556334
626,2927576.006283233
627,2915302.511349498
628,2813530.7502274723
629,3018275.1884269775
630,3079206.6820884473
631,3138102.8905708725
632,3166482.263894208
633,3041354.5443397234
634,3071065.9034836385
635,3339774.80579653
636,3350884.858968456
637,3468485.115004096
638,3632046.252853609
639,3426282.596772824
640,3578181.0892472877
641,3476222.080010491
642,3583184.7518876623
643,3613459.096855809
644,3699063.10530272
645,3579193.327720611
646,3519020.7063510003
647,3529350.608172533
648,3442694.1722724116
649,3643608.623132578
650,3755643.6601044703
651,3277051.2919003875
652,3239057.964400369
653,3281491.3613815974
654,3073487.2125382083
655,3346281.840805584
656,3284718.47123768
657,3330319.0207822337
658,3417327.8161080717
659,3464756.721752879
660,3510831.4769520042
661,3529861.0783889173
662,3816907.625796499
663,3959047.0597506324
664,3675589.399555441
665,3401419.711883032
666,3546587.960523659
667,3609174.478685106
668,3531187.6281457394
669,3628389.0484055676
670,3643551.4664629465
671,3645940.168238731
672,3872330.1550960075
673,3696038.9443754274
674,3640546.785905243
675,3730064.044640596
676,3610985.01504266
677,3409769.205879596
678,3513897.313548055
679,3482285.0949831503
680,3375844.1537258164
681,3453997.2797537427
682,3352086.6791472747
683,3361405.9272353803
684,3302102.315633666
685,2785895.983652708
686,2180825.0031909687
687,2121266.182060997
688,2236792.6249262914
689,1992037.290392886
690,2097807.4243413946
691,1984070.442269775
692,2017202.647539557
693,2002282.9380405701
694,2049444.1017826858
695,2204418.8637095783
696,2102389.692697656
697,2220205.2257523807
698,2232496.0807314566
699,2281742.632248242
700,2193630.786909985
701,2241193.291916454
702,2197516.769559794
703,2237487.607001278
704,2110858.693331057
705,2065110.7454551104
706,2145678.555027632
707,2197254.582783747
708,2345173.9328235555
709,2358681.4288401767
710,2553213.356817925
711,2568140.1561018704
712,2462938.445926554
713,2329082.730215763
714,2428714.0812049364
715,2475261.1856151028
716,2427526.489239253
717,2523301.287949756
718,2524022.08225512
719,2403061.02701626
720,2403692.0735929348
721,2477820.8270218964
722,2434902.5458476967
723,2467157.1391649204
724,2369631.2282541324
725,2136169.4155075564
726,2210836.3583887448
727,2132468.8007764644
728,2240804.437327474
729,2129174.3521516193
730,2057524.986903148
731,2176651.8887747517
732,2154987.33619448
733,2272575.7959873388
734,2257790.3245043596
735,2237483.845284484
736,2182660.1871687844
737,2268074.6667463416
738,2236088.7609491693
739,2129349.374061704
740,2200218.5625824146
741,2108552.212918921
742,2036462.0966666623
743,1868290.6012534462
744,1879981.4160905266
745,1935397.8094650884
746,1845841.2736357215
747,1935125.6062700928
748,1924861.5938566083
749,1905947.7225222916
750,1902833.7565592665
751,1866185.2892332717
752,1721084.0033384694
753,1780621.6593685935
754,1766679.3156728952
755,1940307.5575526068
756,1901878.1384365435
757,1909889.5703577646
758,1855800.1315472133
759,1880223.002215283
760,1965125.6177107345
761,1974688.5038039358
762,1987310.0568471754
763,1940558.1810187357
764,1978346.345559397
765,2028649.2076473867
766,2044270.842633382
767,2173734.1100108
768,2191117.082991414
769,2159358.747700822
770,2286433.8149873395
771,2287786.879497723
772,2343748.9364685426
773,2296274.8829713957
774,2272239.808580916
775,2330350.9318801253
776,2388293.744486998
777,2328968.751541571
778,2330154.6382716047
779,2385525.079086821
780,2363741.426042014
781,2350132.213371466
782,2301276.950429541
783,2332553.088007376
784,2309346.2381327804
785,2298340.6751059857
786,2315290.5808964064
787,2289194.435802168
788,2392324.3077970874
789,2399351.969107977
790,2495809.3173576724
791,2493789.389956343
792,2492889.501051329
793,2651529.282983778
794,2397398.576472632
795,2490884.323274351
796,2418345.771111693
797,2338324.805270171
798,2222412.018330023
799,2267179.5170640624
800,2317989.228339499
801,2354712.0745094283
802,2290487.9851740403
803,2271334.204526991
804,2171828.945659491
805,2202252.893030524
806,2204651.4539912553
807,2242067.215774321
808,2159991.905389235
809,2165849.3063473115
810,2097766.584542769
811,2164160.909593268
812,2238420.023648955
813,2202280.3260716232
814,2153736.598666655
815,2170197.4641378233
816,2174898.113808821
817,2241944.1774505144
818,2197521.6149178226
819,2068685.5916542877
820,2109882.4771166365
821,2083706.373736357
822,2091652.8409468443
823,2084159.3280637495
824,2163200.306829581
825,2076460.236736006
826,2076123.665854582
827,2104214.246222281
828,2087563.5797105925
829,2098788.8653682163
830,2094557.8948633333
831,2017927.0149202105
832,2014961.0719366746
833,2016703.5157879926
834,2050573.4097815156
835,2071425.9686821043
836,2046066.0886222976
837,2042608.5863124907
838,2015157.3119551453
839,1966994.8213127349
840,1965826.5881334897
841,1950502.8931670748
842,1897152.2493723514
843,1867261.9725700286
844,1856405.4811417297
845,1839321.869068045
846,1776500.4914091784
847,1726228.8583289399
848,1683481.578797339
849,1739391.342977614
850,1779469.411813986
851,1780686.4218071885
852,1751452.3516705688
853,1728009.7383192657
854,1755390.0233505312
855,1770697.6933652405
856,1738300.7072359605
857,1728180.025989859
858,1713875.2208409025
859,1750500.2044977553
860,1738090.6220971132
861,1762836.715310881
862,1834970.1597502197
863,1777369.24665766
864,1773788.936046599
865,1771393.2268858247
866,1804411.0169405045
867,1790578.836457556
868,1779720.0467006515
869,1785484.1730745987
870,1793113.6892466492
871,1783149.7674571518
872,1751465.879591864
873,1649144.027177428
874,1651763.1233711608
875,1683400.5773049453
876,1655336.7125739274
877,1645971.9288377138
878,1606864.3377191604
879,1703345.3028396287
880,1710202.6732182219
881,1776714.5030347428
882,1727584.1852522492
883,1674798.7827020402
884,1687650.205380896
885,1645243.8933822159
886,1662074.8356823793
887,1665677.755608542
888,1680413.6377454665
889,1681122.003611258
890,1680440.3897551103
891,1682142.0823284516
892,1685909.6899776214
893,1681745.0538984437
894,1652455.2369427704
895,1645117.824754126
896,1671999.929582106
897,1695967.2638386902
898,1729139.850627417
899,1757207.1136387389
900,1735369.4794454863
901,1690961.3312314132
902,1666852.4941289122
903,1727178.979818381
904,1741169.366590987
905,1757951.4945143496
906,1754068.8295235047
907,1760939.1777734056
908,1762778.7601757264
909,1736067.560340071
910,1735327.0113692994
911,1737232.0755195145
912,1770644.8910387254
913,1761405.893773947
914,1816212.379646994
915,1848102.6790378937
916,1892688.9677629606
917,1940291.378123755
918,1953567.5649091627
919,1950028.227417746
920,1965513.526954123
921,1947837.4003842452
922,1915350.631343138
923,2032767.971086081
924,2078208.803902022
925,2069159.1413829408
926,2117200.8099134583
927,2206343.262311957
928,2169712.427890616
929,2186197.3047964307
930,2168954.046423758
931,2304679.8068680633
932,2309769.6294485913
933,2247262.1856049406
934,2310595.0544316545
935,2299916.9047365705
936,2295633.1014321195
937,2286900.18740634
938,2232621.037966261
939,2202443.3496468673
940,2217307.2704080287
941,2287826.1984714177
942,2271988.06310459
943,2292860.7295070104
944,2281597.2406785986
945,2279418.086017624
946,2319633.2694350197
947,2274390.206877594
948,2228587.2339753276
949,2209556.1392334173
950,2217945.634763452
951,2216603.2378327907
952,2173136.4738184363
953,2107514.781159852
954,2137815.7200082736
955,2158713.835792482
956,2122804.2069276054
957,2057605.952827061
958,2087515.3761596326
959,2014531.586667851
960,2017155.7373653406
961,2055292.569925691
962,2050181.099950736
963,2064932.667019972
964,2068680.1876452204
965,1955710.7996517327
966,1976178.9664721768
967,2049983.983711321
968,2022201.8858502102
969,2059585.7405579477
970,2074696.2647916498
971,2059105.8166793524
972,2056517.6477140244
973,2068242.4331238184
974,2058874.782535561
975,2031948.5605284672
976,2116268.7353254054
977,2120072.870385725
978,2136863.9041274935
979,2205105.99530723
980,2208272.3221626915
981,2196042.857663491
982,2170207.94693341
983,2223273.300888945
984,2150462.688298649
985,2163728.112692591
986,2108242.3016937645
987,2104152.1524821357
988,2117575.457753385
989,2125523.0039757136
990,2139133.763066485
991,2121191.8090386777
992,2161637.11214769
993,2087917.3467145038
994,2056196.2552275162
995,2061874.6909437033
996,2022765.7344850292
997,1979103.5341370879
998,1891563.8235819482
999,1887861.0377774904
1000,1877854.1608629432
1001,1883104.1898080432
1002,1899958.945229759
1003,1886847.5876326452
1004,1916374.9902303019
1005,1974443.4666862094
1006,1914418.8659379538
1007,1917069.613950609
1008,1908160.1313614768
1009,1920447.6946105256
1010,1922396.8292253108
1011,1961465.9255031743
1012,1938441.3027408626
1013,1982800.217007704
1014,2007876.832384852
1015,2014223.872865089
1016,2036954.980210094
1017,2048546.8951697696
1018,2077129.1596852622
1019,2082115.6684526105
1020,2035559.5210890023
1021,2000747.8328980596
1022,1970305.926722302
1023,2011844.6825773523
1024,2058429.6773021894
1025,2016630.3622565658
1026,2050910.3276069683
1027,2032476.370248648
1028,2042767.1785769078
1029,2042667.598166365
1030,2011468.7903768478
1031,2014909.386344008
1032,1976381.7492462574
1033,1986945.2678144407
1034,1960793.3154661127
1035,1935295.345898479
1036,1886897.5642079061
1037,1859974.0404874447
1038,1786853.5756176703
1039,1791879.9679533276
1040,1804744.7473963879
1041,1809792.497486611
1042,1838842.6995515407
1043,1814895.5557918001
1044,1779907.4414494655
1045,1784174.9805699924
1046,1782359.7014244467
1047,1798737.387845719
1048,1827234.1533399255
1049,1817049.1482034468
1050,1825977.9095895803
1051,1829349.475500692
1052,1837758.5867890662
1053,1815799.5166744543
1054,1808144.1618272176
1055,1806190.9076071354
1056,1812595.9573005787
1057,1806829.799825852
1058,1804089.2203642365
1059,1825198.7930565802
1060,1795455.0978709266
1061,1800979.2032363191
1062,1798067.5872152373
1063,1795815.8660421872
1064,1775516.4223159796
1065,1747343.7992160104
1066,1694781.3644001854
1067,1668944.0408287186
1068,1665050.6867133994
1069,1691226.4664756914
1070,1688843.29403534
1071,1742449.5568245982
1072,1726920.3908750203
1073,1729104.7401487539
1074,1624393.6014361533
1075,1397996.326253434
1076,1434933.531003495
1077,1410058.9949139496
1078,1407184.6349213987
1079,1415675.540314017
1080,1428983.2992608591
1081,1412009.880097324
1082,1428830.7718919483
1083,1493572.7758182886
1084,1466814.4176358094
1085,1498958.9179035954
1086,1500647.016318403
1087,1456108.8330124917
1088,1470569.6741657339
1089,1492879.2471237523
1090,1487859.7012941414
1091,1488942.5908115462
1092,1493952.6554391582
1093,1474287.5058398938
1094,1481732.8244824272
1095,1469451.0375293966
1096,1459542.6317441242
1097,1415322.203028489
1098,1420212.6925161835
1099,1395842.8580561483
1100,1440935.5521377807
1101,1408230.905630264
1102,1391484.3366516025
1103,1407113.6151750388
1104,1390363.4092795874
1105,1388921.3754327905
1106,1391710.1039982317
1107,1409855.514727567
1108,1367694.4894906166
1109,1400368.6500602728
1110,1387920.7471340692
1111,1375218.6987209928
1112,1389204.9859014137
1113,1334862.1145177458
1114,1349563.6704339776
1115,1327881.627409458
1116,1325758.5306235757
1117,1337913.3372519433
1118,1345944.8417591576
1119,1339129.366306213
1120,1331943.8551437757
1121,1305021.8588555849
1122,1198311.6056497295
1123,1220302.764923143
1124,1189571.78585231
1125,1196043.4599366232
1126,1155813.577977639
1127,1160607.1219578043
1128,1211981.891969668
1129,1213146.2857275272
1130,1195045.992602715
1131,1209917.3687686257
1132,1175152.8887161005
1133,1186512.1753036904
1134,1199645.4895979895
1135,1194649.357960098
1136,1258507.996103788
1137,1244162.5010249384
1138,1251372.3039825272
1139,1252633.3045415606
1140,1224429.2195939852
1141,1228102.671497995
1142,1234129.339178033
1143,1282050.3137748307
1144,1283944.0508903824
1145,1265176.9598213155
1146,1270319.1715213992
1147,1260982.1555282676
1148,1246575.7108204043
1149,1241066.8924812959
1150,1246904.5392403312
1151,1247881.9752653989
1152,1256288.6703059596
1153,1248495.5455814127
1154,1234870.0174197627
1155,1232106.8542065278
1156,1274970.8537734882
1157,1283314.8134409229
1158,1324687.4936999627
1159,1332723.3858903088
1160,1349708.134455177
1161,1398499.4814895946
1162,1406155.059853433
1163,1398320.1960614582
1164,1392392.5626111676
1165,1381421.432275944
1166,1394331.6401933003
1167,1450270.4781813282
1168,1463831.163460421
1169,1458632.5051954722
1170,1451639.6248806291
1171,1427059.5690855174
1172,1402536.720438273
1173,1449567.73215622
1174,1416355.4383028178
1175,1402321.2500493103
1176,1437627.6853568922
1177,1441555.0203826525
1178,1408585.385362288
1179,1418054.0355406594
1180,1347754.3916152634
1181,1368015.9817062677
1182,1347846.8198929704
1183,1351866.3441287684
1184,1435508.535396601
1185,1428684.9709107843
1186,1355122.8315961568
1187,1344058.2115639923
1188,1349147.217624051
1189,1351591.7813776366
1190,1349360.839803028
1191,1348265.6169576815
1192,1342112.7761786536
1193,1324214.9513100062
1194,1349872.8633632984
1195,1344524.0467776528
1196,1349061.764604035
1197,1373875.3619145474
1198,1362441.2071626284
1199,1342504.632413277
1200,1344318.5228289764
1201,1334734.0262026503
1202,1336330.6694196886
1203,1332750.6088843578
1204,1338287.580804312
1205,1370475.7722100106
1206,1379527.6351952236
1207,1393509.3291954005
1208,1422481.81913871
1209,1408491.5289577616
1210,1415808.836014208
1211,1409113.2777277941
1212,1407566.9216295113
1213,1412098.4828795649
1214,1419886.096800627
1215,1376376.5577565539
1216,1372896.2386267644
1217,1365605.3107242682
1218,1361472.8136390985
1219,1368534.028470753
1220,1347309.5602374147
1221,1345701.335710827
1222,1341716.6294346144
1223,1308888.2307010398
1224,1303402.6670334972
1225,1321817.0710153326
1226,1326616.5045791124
1227,1311182.9402076362
1228,1305328.13556518
1229,1278146.6819503242
1230,1288414.7879322374
1231,1285291.4375793617
1232,1288649.9435662448
1233,1281043.551831708
1234,1276237.7326418962
1235,1291140.0098214224
1236,1249421.332523014
1237,1243134.5862300175
1238,1267468.0120091417
1239,1250686.0894809638
1240,1263913.3070741643
1241,1281130.1937358682
1242,1304194.7005139585
1243,1287667.569453656
1244,1249351.556928837
1245,1257472.4563688564
1246,1273063.6271403048
1247,1266802.0349385017
1248,1275095.1065627516
1249,1244949.759483611
1250,1253162.8594199794
1251,1263191.69037315
1252,1267285.193208244
1253,1279769.425245202
1254,1295082.6431278733
1255,1277910.1893193645
1256,1273605.3954348348
1257,1283380.7352682801
1258,1291379.6801088317
1259,1288973.3284331153
1260,1277778.9490121196
1261,1264321.7598401837
1262,1262298.3151963486
1263,1293473.7747670372
1264,1297832.1813927214
1265,1294029.4174729118
1266,1295551.672587072
1267,1291001.873062937
1268,1295876.82203544
1269,1281345.0875571503
1270,1279181.7770998378
1271,1278680.245643453
1272,1258080.0651967532
1273,1240591.2539143565
1274,1243459.7816977703
1275,1244164.1212383278
1276,1226388.341578721
1277,1219230.109006581
1278,1208545.1278209828
1279,1222239.8254660214
1280,1235566.9789251748
1281,1251160.1163212198
1282,1262644.6054206335
1283,1263399.0108799424
1284,1280427.0511381968
